ID,WorkflowStep,WorkflowStepStatus,WorkflowStepOutcome,ReasonName,InspectionBegin,InspectionFinish,InstallationDate,MeasureName,Installer,Inspector,PassedQty,FailedQty,IncentiveAmount,InstalledMeasureQty,UnitOfMeasure,FailCodes
798839,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-31,11/29/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
798839,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-31,11/29/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
798839,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-31,11/29/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,0,0,Showerhead,
217621,Inspection,Cancelled,Cancel,,3/6/2023,2023-03-15,1/13/2023,Energy Star Dryer,Installer 7135,Inspector 7135,,0,0,0,Each,
214919,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-20,1/13/2023,Pool Heaters,Installer 7135,Inspector 7138,1,0,400,1,Each,
798373,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-30,11/21/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
798187,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-30,11/21/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
797814,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
797628,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
797628,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
797441,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
797441,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
797255,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
797255,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
797069,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
797069,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
796864,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
796864,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
796677,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
796472,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,0,0,Showerhead,
796286,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
796286,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
796063,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
796063,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
831700,Reinspection,Work Completed,Work Complete,,3/6/2023,2023-03-10,2/28/2022,Commercial Fryers,Installer 7135,Inspector 7138,1,0,900,1,Each,
795876,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
795876,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-22,11/11/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
17322,Reinspection,Work Completed,Work Complete,,3/6/2023,2023-03-08,8/1/2022,Commercial Fryers,Installer 7439,Inspector 7138,1,0,2700,1,Each,
7036,Reinspection,Work Completed,Work Complete,,3/10/2023,2023-03-13,12/1/2022,Pool Cover,Installer 7532,Inspector 7135,1,0,8204,1,Each,
601926,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-07,11/11/2022,Energy Star Dryer,Installer 7135,Inspector 7135,1,0,70,1,Each,
428322,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-06,1/26/2023,Tankless Water Heaters,Installer 7316,Inspector 7135,1,0,1000,1,Each,
795448,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
795448,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
795448,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,0,0,Showerhead,
795261,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,2,24,2,Each,
795261,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
795261,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,2,60,2,Showerhead,
795056,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
795056,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
795056,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,0,0,Showerhead,
794870,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
794870,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
794870,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
794665,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
794665,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
794665,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
794423,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
794423,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
794423,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
794236,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,2,0,0,Each,
794236,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
794236,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,2,0,0,Showerhead,
794032,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
794032,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
794032,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,0,0,Showerhead,
793845,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
793845,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
793845,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,0,0,Showerhead,
793640,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
793640,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
793640,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
793454,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
793454,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
793454,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,0,0,Showerhead,
793268,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,2,0,0,Each,
793268,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
793268,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,2,0,0,Showerhead,
793081,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
793081,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
793081,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
792895,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,2,24,2,Each,
792895,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
792895,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,2,60,2,Showerhead,
792709,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
792709,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
792709,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
792522,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
792522,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
792522,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-28,9/2/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,0,0,Showerhead,
791646,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-23,8/23/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
791646,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-23,8/23/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,1,0,30,1,Showerhead,
791646,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-23,8/23/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
791460,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-23,8/23/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
791460,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-23,8/23/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,1,0,30,1,Showerhead,
791237,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-27,8/23/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
791237,Inspection,Work Completed,Work Complete,,3/15/2023,2023-03-27,8/23/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
791032,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-16,8/23/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,1,0,30,1,Showerhead,
583498,Reinspection,Work Completed,Work Complete,,3/6/2023,2023-03-06,1/1/2023,Energy Star Dryer,Installer 7135,Inspector 7138,0,1,0,0,Each,
583796,Reinspection,Work Completed,Work Complete,,3/6/2023,2023-03-06,2/2/2022,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,800,1,Each,
344511,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-09,1/20/2023,Tankless Water Heaters,Installer 7316,Inspector 7138,1,0,1000,1,Each,
402478,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-07,1/12/2023,Tankless Water Heaters,Installer 7316,Inspector 7135,1,0,1000,1,Each,
9645,Reinspection,Work Completed,Work Complete,,3/6/2023,2023-03-07,11/30/2022,Energy Star Dryer,Installer 7135,Inspector 7138,1,0,70,1,Each,
786485,Inspection,Work Completed,Work Complete,Pass,3/6/2023,2023-03-15,2/13/2023,Residential Smart Thermostat - DI,Installer 7136,Inspector 7135,1,0,222.75,1,Each,
642775,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-08,1/7/2023,Energy Star Dryer,Installer 7135,Inspector 7135,1,0,70,1,Each,
505971,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-07,1/6/2023,Energy Star Dryer,Installer 7135,Inspector 7135,1,0,70,1,Each,
437887,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-06,1/6/2023,Pool Heaters,Installer 7135,Inspector 7135,1,0,400,1,Each,
336393,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-06,1/6/2023,Energy Star Dryer,Installer 7135,Inspector 7135,1,0,70,1,Each,
290779,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-14,1/5/2023,Energy Star Dryer,Installer 7135,Inspector 7138,1,0,70,1,Each,
281090,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-15,1/5/2023,Energy Star Dryer,Installer 7135,Inspector 7138,0,1,0,0,Each,
598274,Inspection,Work Completed,Work Complete,,3/5/2023,2023-03-15,1/16/2023,Tankless Water Heaters,Installer 7135,Inspector 7135,1,0,1000,1,Each,
455284,Inspection,Work Completed,Work Complete,,3/5/2023,2023-03-15,1/27/2023,Tankless Water Heaters,Installer 7135,Inspector 7135,1,0,800,1,Each,
642750,Inspection,Work Completed,Work Complete,,3/20/2023,2023-03-28,2/16/2023,Tankless Water Heaters,Installer 7316,Inspector 7138,1,0,800,1,Each,
684022,Inspection,Cancelled,Cancel,Awaiting Processor Update,3/5/2023,2023-03-20,2/17/2023,Tankless Water Heaters,Installer 7316,Inspector 7135,1,0,0,0,Each,
689147,Inspection,Work Completed,Work Complete,,3/5/2023,2023-03-21,2/13/2023,Tankless Water Heaters,Installer 7316,Inspector 7138,0,1,0,0,Each,
689184,Inspection,Work Completed,Work Complete,,3/5/2023,2023-03-20,2/18/2023,Tankless Water Heaters,Installer 7316,Inspector 7138,1,0,1000,1,Each,
689184,Inspection,Work Completed,Work Complete,,3/5/2023,2023-03-20,2/18/2023,Tankless Water Heaters,Installer 7316,Inspector 7138,1,0,800,1,Each,
7353,Inspection,Work Completed,Work Complete,,3/5/2023,2023-03-09,10/11/2022,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,1000,1,Each,
370895,Inspection,Work Completed,Work Complete,,3/5/2023,2023-03-14,1/12/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,1000,1,Each,
345704,Inspection,Work Completed,Work Complete,,3/4/2023,2023-03-23,1/20/2023,Energy Star Dryer,Installer 7135,Inspector 7138,1,0,70,1,Each,
290774,Inspection,Work Completed,Work Complete,,3/4/2023,2023-03-05,1/17/2023,Energy Star Dryer,Installer 7135,Inspector 7135,1,0,70,1,Each,
362101,Inspection,Cancelled,Cancel,,3/21/2023,2023-03-21,1/17/2023,Tankless Water Heaters,Installer 7135,Inspector 7135,1,0,0,1,Each,
362101,Inspection,Cancelled,Cancel,,3/21/2023,2023-03-21,1/17/2023,Tankless Water Heaters,Installer 7135,Inspector 7135,1,0,0,1,Each,
456123,Inspection,Work Completed,Work Complete,,3/4/2023,2023-03-06,1/19/2023,Tankless Water Heaters,Installer 7135,Inspector 7135,0,1,0,0,Each,
779479,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-17,1/1/2023,"Small Tankless Water Heater, Tier 2 (UEF>=0.87),Medium Draw",Installer 7153,Inspector 7138,1,0,926.84,1,Each,
165733,Inspection,Work Completed,Work Complete,,3/3/2023,2023-03-15,1/5/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,1000,1,Each,
99232,Inspection,Work Completed,Work Complete,,3/3/2023,2023-03-16,1/5/2023,Energy Star Dryer,Installer 7135,Inspector 7138,0,1,0,0,Each,
406820,Inspection,Work Completed,Work Complete,,3/3/2023,2023-03-06,1/26/2023,Pool Heaters,Installer 7135,Inspector 7135,1,0,400,1,Each,
778249,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-28,9/9/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
778249,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-28,9/9/2022,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,30,1,Showerhead,
778063,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-28,9/9/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
778063,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-28,9/9/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
777877,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-28,9/9/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
777877,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-28,9/9/2022,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
777690,Inspection,Work Completed,Work Complete,,3/6/2023,2023-03-28,9/9/2022,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
